BOOKLEV;EBIT;INVGRADE;LOGSALES;MARKLEV;RATING;RETA;WKA
0,205414951;0,187365115;0;9,709478;0,19708094;3;0,21581322;0,1398862
0,5321493;0,03248172;0;9,324383;0,7531822;2;-0,025548486;0,002659322
0,04388236;0,1992963;1;9,502413;0,01274496;5;0,8838213;0,454026431
0,140834361;0,07352886;1;7,875889;0,108978681;4;0,3837769;0,132242471
0,2801292;0,11095316;1;7,435664;0,173465028;4;0,331491;0,2841763
0,6419355;0,028862745;0;6,993641;0,7573114;2;-0,3031809;-0,020786008
0,1805393;0,110861413;1;8,550325;0,19492045;4;0,1826416;0,227564976
0,19129914;0,205525681;1;7,487395;0,08728007;4;0,3797545;0,333652943
0;-0,150553748;1;3,527565718;0;5;0,5362645;0,7480223
0,224231243;0,08699374;1;8,629739;0,260066867;5;0,193415046;0,003174359
0,200475872;0,07981348;1;10,58978653;0,1775605;4;0,1318727;0,1070248
0,2851295;0,07244859;1;10,16639;0,3303734;4;0,291317582;0,126428023
0,129626945;0,07063198;0;8,273226;0,14452444;3;0,169754535;0,232618377
0,345093;-0,016889546;0;6,683919;0,647930145;2;0,447470069;0,261532456
0,208197638;0,054463785;1;9,516206;0,256761968;4;0,272375077;-0,029730488
0,351949573;0,06877063;0;8,26985;0,5430495;2;0,112022914;0,105615087
0,112997562;0,178269267;1;10,65916348;0,046054393;7;0,4790472;0,119527571
0,61449194;0,651508451;1;7,496333;0,1123329;5;0,3508361;0,4614366
0,013616902;0,103290685;0;8,3913;0,013400694;3;0,3984539;0,262666136
0,179422975;0,107022323;1;10,65923405;0,1269166;5;0,345280349;0,04052259
0,250331461;0,042035483;1;10,45391846;0,273296326;5;-0,000438682;0,04915188
0,4952909;0,111002609;0;6,663238525;0,191512465;3;-0,025807817;0,0965371
0,3959756;0,06737883;0;6,931404;0,4003258;3;0,503436744;0,055966895
0,420283943;0,042889133;1;8,163751;0,522038043;4;0,224278018;0,298066318
0,224872485;0,071737625;1;8,277788;0,203081742;4;0,421364665;0,02942867
0,158698261;0,162723348;1;8,779923;0,118692219;5;0,274724334;0,2346193
0,295817435;0,10339234;0;7,010402;0,222590432;3;0,4420018;0,285721958
0,266444236;0,09787253;1;7,90616;0,2289496;4;0,322944;0,08676525
0,167099684;0,023765618;0;7,739150524;0,229933441;3;0,135075584;0,251009
0,1659176;0,144701526;1;7,970853;0,08054858;5;0,7342712;0,163200587
0,124843009;0,3775186;0;8,29434;0,06623056;3;0,2656468;0,218278855
0,280916452;0,134679824;1;12,65502834;0,166076988;6;0,3629719;-0,036197327
0,09345174;0,114814408;1;8,175797;0,05511395;5;0,8582625;0,026959896
0,181745112;0,111753911;1;8,233967;0,08762819;4;0,573464155;0,05034825
0,2727885;0,038504716;1;8,727454;0,32334578;4;0,020992367;0,110911541
0,15046072;0,08765762;1;9,569203;0,178904027;4;0,2473327;0,04958778
0,488674045;-0,11759878;0;6,320982456;0,7917839;1;-0,331311673;0,352264851
0,09842995;0,129227057;0;8,639941;0,0816155;3;0,4317633;0,391606271
0,246625662;0,1762943;1;8,333103;0,06911876;5;0,5997328;0,07293012
0,3600419;0,067644514;0;9,66148;0,3668444;3;0,08112787;0,199972674
0,259505749;0,0934106;1;9,075844;0,367979676;4;0,141433075;-0,032636177
0,147164688;0,190738872;1;9,683958;0,07023124;5;0,2604817;0,1616133
0,1999219;0,104968473;0;9,053613;0,4314398;3;0,02923779;0,27989608
0,106495932;0,139929131;1;8,741681;0,07822572;5;0,394730836;0,348881
0,198430359;0,132482141;1;9,565635;0,149306074;5;0,314601153;-0,0371032
0,6303646;0,124661528;0;6,596769;0,4785672;2;-0,1464267;0,193307266
0,162785545;0,184389949;1;8,86785;0,144422486;4;0,331326365;0,022711175
0,2618962;0,09154013;1;7,231386;0,105369464;5;0,393584341;0,060537916
0,00756165;0,09887987;1;9,176158;0,003894685;4;0,3875328;0,172724947
0,517080843;-0,013309797;0;6,182147;0,33056888;3;-0,048000753;0,1994973
0,003383581;0,016724732;1;8,396133;0,004003426;4;0,404356331;0,342806548
0,07914024;-0,009513742;0;9,311994;0,072910145;3;0,1124031;0,170895
0,05700156;0,038347114;1;9,927343;0,101369247;4;0,259582072;0,316055328
0,221705422;0,04772172;0;9,485279;0,149969667;3;-0,192972586;0,209101617
0,3569676;-0,048002973;0;6,787164;0,236858845;2;-0,267865;0,256267548
0,126523629;0,09557638;1;7,913829;0,045281526;4;0,06889857;0,1620872
0,319551557;-0,14886649;0;5,73704;0,259610772;2;0,264444351;0,7079464
0,250738233;0,146134153;1;8,172964;0,15684925;5;0,5367175;-0,02023534
0,116305374;0,2102995;1;10,15925217;0,1317959;5;0,3690486;0,074988455
0,058838535;0,205506667;1;12,63372612;0,06048805;6;0,4289528;0,0588932
0,229291171;0,289981425;1;8,64362;0,07868782;5;0,8922657;0,432356745
0,279988557;0,0873448;1;6,829086;0,23819083;4;0,33927083;0,277112
0,9992067;0,057309;0;8,55177;0,5915176;3;-0,340730667;-0,043451734
0,278250635;0,09892735;0;7,239119;0,249319822;3;0,280609846;0,208353162
0,398667037;0,05580313;1;9,836599;0,526738942;5;0,09196672;-0,017786015
0,2099866;0,181499049;0;8,642287;0,192895651;3;0,299834043;0,1610735
0,1526685;0,159360155;1;8,016611;0,048698016;4;0,422091126;0,207673
0,320008576;0,0846573;1;8,761949;0,3099592;4;0,412185162;0,100884713
0,201108024;0,07523952;1;10,07991695;0,177990571;4;-0,012780663;0,1120822
0,278373718;0,163129538;0;7,729172;0,211064741;3;0,285992444;0,062270656
0,326454133;0,1055285;0;7,947894;0,2411149;3;0,2707346;-0,00692609
0,534169137;0,08887106;0;7,735162;0,5981333;3;0,148561209;0,09716746
0,001617807;0,147188276;0;7,563966;0,000547256;3;-0,09649517;0,313716233
0,222723559;0,116853237;0;7,826937;0,193142653;3;0,312000275;0,006487363
0,335222632;0,06793165;0;9,603067;0,5218932;3;0,07417448;0,01922133
0,257750362;0,06301594;0;6,088523388;0,2815453;3;0,197910815;0,317804575
0,2621615;0,07086343;1;8,626837;0,22451815;4;0,013664994;0,115796588
0,2642128;0,205034435;1;10,30624866;0,09905289;5;0,348135829;0,003870815
0,18971467;0,046852477;0;8,69171;0,241613656;2;-0,002388381;0,207649469
0,453809053;0,000455083;0;7,22759;0,693858147;2;-0,0016383;0,178301632
0,7276791;-0,01800169;0;8,192294;0,7195943;1;-0,9958922;0,029237647
0,258581877;0,09429516;1;9,313528;0,145269945;5;0,365398139;-0,104705967
0,339518458;0,07053463;0;6,425363;0,315082937;3;0,276831925;0,213970616
0,8582052;0,10572125;0;6,065616;0,662731349;2;-0,042757597;0,001864241
0,8336333;0,106930584;0;6,050502;0,7689145;2;-0,0832273;0,250539958
0,470160961;0,1122174;1;10,71130276;0,362010539;5;0,08902644;-0,112883352
0,2834328;0,036891926;1;7,447247;0,138725623;4;0,50192976;0,119970724
0,419422448;0,07590035;0;7,795224;0,3930207;3;0,06511553;0,291979432
0,183601514;-0,157872722;1;9,584411;0,13881816;4;-0,5167118;0,032928497
0,254213572;0,160918862;1;7,41344;0,200200438;4;0,2110087;0,1711128
0,171819061;0,08532289;0;7,316159;0,145641282;3;0,08106096;0,4079516
0,09442394;0,157703355;1;8,248509;0,0488304;4;0,4054242;0,410126448
0,187437415;0,174754754;0;8,267999;0,235964626;3;0,2027524;0,3944412
0,07390413;0,12985079;1;7,078439;0,052860264;4;0,5828447;0,022687417
0,3046201;0,045780696;0;6,727533;0,178123787;3;-0,5329391;0,322715431
0,314026833;0,241908282;0;7,356759;0,103753038;3;0,09481249;0,01682261
0,404131353;0,171824649;1;7,500058;0,164978534;4;0,469628066;0,193467662
0,232455432;0,16249527;1;8,819101;0,158840746;4;0,166366756;-0,076394565
0,252426445;-0,029220598;1;5,527812481;0,108644389;4;0,3242839;0,2982205
0,3700675;0,06330362;0;7,564899;0,32610926;3;-0,06351993;-0,05168969
0,280849546;0,115200989;0;7,703313;0,23793593;3;-0,08622361;-0,0558791
0,131994829;0,07926873;1;9,685356;0,153195277;4;0,046494506;0,226492345
0,263954669;0,1742057;0;7,137257;0,228037938;2;0,1592637;0,398328066
0,288745165;0,117994592;0;6,241266;0,223832443;3;0,05521272;0,133594841
0,5970616;0,06592388;0;8,776779;0,541760564;3;0,09598935;-0,02492751
0,4134713;-0,032211896;0;6,772514;0,755277;2;0,126175135;0,318984121
0,6820946;0,08707286;0;6,467397;0,440850258;2;-0,4316432;0,150316864
0,02760829;0,199143186;1;10,93146229;0,009059733;5;0,545069039;0,076983
0,2047734;0,112258062;1;7,829586506;0,095082;5;0,4758267;0,111129768
0,206866;0,129589692;1;8,566059;0,07472843;4;0,3106841;0,312416971
0,388308257;0,27585876;0;7,097181;0,09573;3;-0,4713119;0,317697823
0,226288542;0,368623078;0;8,337855;0,111085765;3;0,1976395;0,11772608
0,17222777;0,17449905;1;7,074979;0,12191809;4;0,034360386;-0,123243049
0,100935109;0,05116403;1;9,699661;0,115814663;4;0,259659827;0,18702
0,10106837;0,06458857;1;9,566542;0,06199024;4;0,4932032;0,174027488
0,3655396;0,242198974;0;5,872053;0,192904979;2;0,06129041;-0,05891048
0,321947664;0,024867604;0;7,856568;0,1477379;3;-0,05663326;0,07090947
0,159368142;-0,109106973;1;10,84053;0,213942274;5;-0,499068946;-0,06296454
0,21864368;0,1676081;1;9,281823;0,192692235;4;0,2606613;0,04201764
0,29751277;0,1741834;1;8,110006;0,1447686;4;0,368078858;-0,04793849
0,15282701;0,10227333;1;10,22386456;0,105451554;4;0,176681966;0,03682472
0,3214316;0,05942435;0;9,039958;0,509797633;2;0,035029985;0,028952474
0,151976913;0,08740619;1;8,902671;0,0967043;4;0,265193164;-0,0811825
0,199074924;0,139274284;1;9,0601;0,08319499;5;0,348381221;-0,001237658
0,202600777;0,225227565;1;8,934192;0,107459784;4;0,414876461;0,16405721
0,213044524;0,08977592;0;9,76587;0,2740481;3;0,1866029;0,249181539
0,245838284;0,07018761;1;7,80131;0,173300177;4;0,325703532;0,156922981
0,420093447;0,09339119;0;9,83124;0,5167629;3;-0,02857143;0,115620829
0,141031221;0,174340352;1;9,621566;0,107949331;4;0,3245703;0,006100228
0,172699064;0,034060106;0;6,618624;0,379541337;2;-0,06409788;-0,017228575
0,16432412;0,171748966;1;11,30666351;0,144426346;4;0,214128569;0,029668786
0,12863332;0,147366941;1;6,95012;0,06867606;4;0,436682;0,156090751
0,3394811;0,159905031;0;7,400578;0,248107955;3;0,175405473;0,264694154
0,5269508;0,02042175;0;5,959409;0,5194091;2;-0,160323158;0,022015586
0,3181292;0,09767264;1;9,747469;0,275787383;4;0,239331946;0,1555885
0,102719165;0,143983841;1;8,046421;0,07651275;4;0,5428284;0,4716517
0,06910583;0,178591564;1;9,68526;0,030989125;4;0,4710758;0,216846049
0,220364273;0,07470673;1;9,071424;0,160192177;5;0,372350276;-0,00504219
0,262094378;0,2161726;1;7,748978;0,04952018;5;0,4400982;0,274197519
0,5371877;0,08698207;0;6,359990597;0,75004;2;0,016956082;0,1924164
0,2745886;-0,121133149;0;9,746202;0,5434282;3;0,027411804;-0,031405337
0,127051;0,262434542;1;8,188263;0,052548014;4;0,5284988;0,05045542
0,282013476;0,170103952;1;8,255101;0,153849125;4;0,133802429;0,002743612
0,1732145;0,179473966;1;8,805964;0,08739717;5;0,364352554;0,161441222
0,110484689;0,171479777;1;10,83845806;0,10605064;6;0,35392946;0,189026669
0,398086667;0,09812839;1;9,643617;0,234600082;5;0,361913323;0,09315398
0,133711368;0,246485248;1;9,866564;0,0549455;5;0,3982485;0,09042714
0,4013847;0,022560904;1;12,08596325;0,6484546;4;0,126869753;0,141530111
0,340604872;-0,000699375;0;5,006085;0,293744326;2;0,4321345;0,0807506
0,3421647;0,173566163;1;9,693416;0,158711776;5;0,18124342;0,06262231
0,1647676;0,04032181;0;7,944489;0,231007576;3;-0,069343135;0,032859627
0,5411728;0,08176233;1;10,49772453;0,522232;4;0,08955318;-0,013102797
0,144249171;0,05275797;1;11,41830254;0,164298773;6;0,223629728;0,080853775
0,279199421;0,205806762;0;8,183466;0,2657726;2;0,224692017;0,237535447
0,133711368;0,246485248;1;9,866564;0,060500454;5;0,3982485;0,09042714
0,5634241;0,06378867;1;7,239031;0,314718276;4;0,000663163;0,012863592
0,464832;0,09774299;0;6,819407;0,3993658;3;0,239175633;0,013369475
0,316442937;0,235313877;0;6,546755;0,155895784;3;-0,02766632;0,288188636
0,194908112;0,09901431;0;7,773089;0,113702953;3;0,264946252;0,149388283
0,367573649;0,08634062;0;7,648778;0,3542382;3;0,182477444;0,0728884
0,3679358;0,058562405;0;7,470395;0,2902032;3;0,162625924;0,021598088
0,428145736;0,115509912;1;8,094625;0,3185845;4;0,117630035;0,1252245
0,5383573;0,048085544;1;8,869398;0,457359254;4;0,031636253;0,001496276
0,252503365;0,177844331;0;6,322877407;0,126980737;3;0,196386352;0,09642016
0,256443173;-0,015179308;0;7,778923;0,2701591;3;0,5216454;-0,08571035
0,3870307;0,04296194;0;7,420533;0,424343765;3;0,144065291;0,13409628
0,009653256;0,02835644;0;5,188675404;0,003849151;2;-0,46025613;0,438090771
0,4759201;0,06666667;0;6,738271;0,2934515;3;-0,22790046;0,401962847
0,189149067;0,08601953;0;6,555997;0,151841551;3;-0,2936946;0,307984561
0,4103301;0,06087893;0;6,589991;0,238539785;2;0,036933955;0,118106991
0,4713161;0,126164228;0;10,10459;0,3319137;3;0,218627676;0,059392575
0,427846551;0,03749442;0;4,550788;0,193511114;2;-0,024786396;-0,05285945
0,024252627;0,195936516;1;8,084311485;0,006897923;4;0,5192195;0,1915732
0,29384768;0,05154297;1;7,028999;0,3167338;4;0,007539041;-0,005889989
0,2700397;0,042399034;0;6,835387;0,342444;3;0,24467504;-0,035392154
0,239017248;0,115082383;0;5,714841;0,156372249;3;0,218733251;-0,015095464
0;0,08174934;0;7,721891;0;3;0,214953229;0,497811943
0,409593463;0,101999328;0;8,076144;0,307112336;3;0,2051651;0,120092832
0,387303144;0,018145438;0;10,87222195;0,439283669;3;-0,457885534;0,025793543
0,017849112;0,221409976;1;10,61348248;0,006134803;5;0,5851197;0,416225642
0,4238769;0,105071709;0;8,226392;0,317348421;3;0,0952118;0,121194609
0,4385718;0,230352372;1;8,650128;0,209566236;4;0,07860419;0,027866393
0,157399982;0,174138725;1;8,796528;0,07675174;4;0,2826591;0,011332595
0,601679;-0,07799465;0;7,099938;0,310906768;2;-0,1906402;-0,08150025
0,16412136;0,142129913;0;9,549595;0,235626251;3;0,019038891;0,211973116
0,5441615;0,109909959;0;7,295803547;0,387814462;3;0,24322328;0,1460581
0,182086334;0,006402878;1;7,126007;0,055285305;4;-0,307014376;-0,04
0,25057888;0,109550439;1;8,531924;0,2436725;4;0,5285727;0,09781992
0,138858914;0,152006134;0;6,354443;0,059230715;3;-0,154831529;0,348704278
0,179938719;0,059687734;1;7,026571;0,06235343;4;0,222364351;0,191798463
0,250581264;0,194730237;0;7,97665;0,227170363;3;0,285912961;0,264626145
0,005192336;0,03277683;0;7,792555;0,002862589;3;-0,123767249;0,123706415
0,174396;0,018105367;0;6,204152;0,4108768;3;-0,14304252;0,03886393
0,5046546;0,154955059;0;6,733004;0,162465259;3;0,05603334;0,07207329
0,313393623;0,128209487;1;8,136603;0,18977505;4;0,563510954;0,033753783
0,237030074;0,011327534;0;6,7671;0,2546577;2;0,07068219;-0,00311065
0,166877076;0,2388736;1;11,88589668;0,124990292;6;0,3667188;0,09727351
0,48682493;-0,010401367;0;4,825766563;0,5696718;2;0,02433715;-0,26090315
0,009984671;0,128278464;1;8,455592;0,0017903;4;0,2597285;0,134518892
0,354545;0,104650661;0;7,281888485;0,208428025;3;0,23840645;-0,00294096
0,272186428;0,112193272;0;5,948447;0,201242566;3;0,1635774;-0,119144782
0,388947248;0,05911959;0;6,686914;0,4849316;2;0,1585387;0,196339652
0,3929521;0,225248426;1;7,030896;0,16527766;4;0,8432426;0,182697579
0,165993065;0,04665442;1;10,68400478;0,202700227;4;-0,7614452;0,007144315
0,458480865;0,0770026;0;5,85769;0,3494127;2;0,178082153;0,019427687
0,4139849;0,07881001;1;8,797866;0,360418;4;0,277937621;0,15373452
0,328567356;0,122199982;1;8,943245;0,167998224;5;0,263559252;0,012582214
0,376684338;0,111763157;0;7,030031;0,301473677;3;0,332582;0,295945644
0,2223079;0,1157543;0;6,876058;0,1650536;3;0,273091763;0,155230016
0,219646737;0,06852792;0;8,603316;0,3612291;3;0,134802654;0,21387133
0,2464617;0,119692534;1;8,745603;0,09135994;5;0,418618828;0,140556365
0,12608327;0,155704916;1;9,503176;0,06438071;5;0,4775303;0,2752744
0,325136721;0,004556926;0;8,74565;0,510350168;3;0,07911526;-0,010323191
0;0,2705657;1;8,66726;0;4;0,7782717;0,320033759
0,2964811;0,06624212;0;7,775192;0,316436172;2;0,06368172;0,248555675
0,198137164;0,116973341;0;6,600325;0,114976034;3;0,08729824;0,14136979
0,305830747;0,101453215;0;7,230305;0,248085365;3;0,113327131;0,325138748
0,5744088;0,01393616;0;6,759744;0,6636152;2;-0,09744021;0,287649632
0,262587;0,1662787;1;7,173809528;0,12018282;4;0,266341;0,239763573
0,366978;0,1080075;0;4,792081356;0,287790954;1;0,06269034;-0,07359029
0,3781437;0,044941675;0;6,048983;0,505059;3;0,08743428;-0,013196197
0,257138729;0,08408907;0;6,992804;0,251344383;2;0,2326633;0,156954154
0,405180067;-0,224210754;0;7,730702;0,8449937;2;-0,274010658;0,105602488
0,3424928;0,08642316;1;6,87936;0,368941069;4;0,250868857;0,2049068
0,09589801;0,07667395;1;8,657594;0,129176989;4;0,0110757;0,126495242
0,351618052;0,111188836;0;8,447906;0,3254651;3;0,05620071;-0,048434585
0,190885946;0,07595373;1;7,406227;0,1508448;4;0,483625;0,361931175
0,471452564;0,05233849;0;6,330838;0,6567791;2;0,000406122;0,2606058
0,437304527;0,05106554;0;8,067483;0,4289188;2;0,042923924;0,21276693
0,26372385;-0,07331953;0;9,370303;0,4231164;3;-0,5099583;0,268022954
0,1712747;0,179533213;1;8,099858;0,142061949;4;0,213285461;0,2714542
0,369124;0,08448244;0;8,497638;0,30474332;3;0,275771677;-0,143195167
0,376748264;0,07977855;0;7,804088;0,522358835;2;-0,183449879;0,162878782
0,080263175;0,07405583;1;8,925904;0,04136245;4;0,270255625;0,274156034
0,315410376;0,199756518;1;8,164795;0,162910566;4;0,241351321;0,005985594
0,048349436;0,287560374;1;10,09175;0,015390017;6;0,5036232;0,279025763
0,5707126;0,13515532;0;7,08701;0,3451987;2;-0,01971737;0,109129049
0,401336551;0,028099807;0;5,578518;0,343024254;2;0,020603234;-0,06097372
0,454804629;0,100437887;0;6,744547;0,586872339;2;0,2266611;0,400955051
0,66381;0,122564264;0;7,011063576;0,295021653;3;0,08043958;-0,03057449
0,1527273;0,08736564;1;7,9696;0,065917075;5;-0,247370228;0,033995714
0,032260515;0,215016633;0;5,747174;0,023378693;3;0,5498173;0,272651672
0,2356063;0,07071935;0;5,801862;0,373447776;2;0,6734713;0,168804586
0,263045132;0,117383547;0;6,455576;0,31281656;2;0,214939654;0,007711942
0,1030327;0,03635286;1;7,843456;0,100121051;4;0,09990451;0,1896671
0,9718058;0,104995236;0;6,27492;0,5862265;2;-0,791279;0,138675645
0,216978028;0,172597274;0;8,232306;0,101832189;3;0,187825128;0,202697769
0,181077912;0,08282389;1;8,364927;0,176119387;5;0,199564725;0,011395315
0,5071975;0,06725934;0;7,134736;0,586443365;3;0,123017848;-0,045927674
0,2993537;0,138440356;1;8,460238;0,274949759;4;0,276002258;-0,06591408
0,203634232;0,1052755;1;9,354441;0,111875966;4;0,291793674;0,002110199
0,345698059;0,06498382;0;7,130586;0,434148;2;0,017992696;0,358173132
0,5782013;0,08974567;0;7,706622;0,3754863;3;0,107855849;-0,0342748
0,046522506;0,09632188;1;10,87682438;0,031822592;5;0,410702437;0,0894693
0,3842393;0,07614779;0;7,071773529;0,4043309;3;0,234008461;0,221372068
0,278733432;0,07759766;0;6,314797401;0,143572137;3;0,009163711;0,193825513
0,5638807;0,123423934;0;6,868347;0,3805638;3;0,146794111;0,01869961
0,171226144;0,121039167;0;7,474205;0,119901963;3;0,2464082;-0,025585515
0,2386815;0,015668888;0;4,359538;0,116442084;2;-0,616801;0,171765864
0,037619498;0,032670822;0;8,091295;0,032802105;3;0,112070821;0,2287484
0,283214957;0,156071365;1;8,862059;0,279909;4;0,298458338;0,1512212
0,25989458;0,018697474;0;6,531061;0,327268153;3;-0,159508288;0,156207412
0,70597285;-0,006398476;0;1,100277543;0,312757;2;-0,06078399;0,619315147
0,344049335;0,027607925;1;7,981289;0,3728434;4;0,278887272;0,130350351
0,2950591;0,1289142;1;7,603022;0,169888064;4;0,383298755;0,165173367
0,327198058;0,07231819;1;7,653257;0,317346871;4;0,290479153;0,177347034
0,502006769;0,031692017;0;7,457887;0,6457761;3;0,1631703;0,101758532
0,482623935;-0,00167384;0;8,288283;0,5381697;2;-0,456559867;0,073409855
0,212804452;0,196463168;0;7,598945;0,106225789;3;0,202861875;0,031856835
0,215331927;0,151140675;0;6,84112;0,10342785;3;-0,118837036;0,202693
0,203156039;0,023724923;0;8,63895;0,560855;2;-0,271360636;0,2447202
0;0,0904814;0;7,668644;0;2;-0,1187047;0,24872905
0,4816021;0,0853345;0;6,988413;0,316780239;2;-0,047969423;0,129837513
0,3316047;0,07351171;0;7,10213;0,307338774;3;0,125071421;0,15884167
0,3241414;0,08430982;1;8,908787;0,288761;4;0,4547282;0,06747996
0,3502145;0,04041075;0;6,581365585;0,2411147;3;0,167442381;0,006933518
0,205385536;0,10391669;0;7,389821529;0,131309986;3;0,04029716;0,359850734
0,332947;0,05045409;0;7,357286;0,302910149;3;0,5875828;0,393312246
0,664907;0,05551112;0;7,253092;0,5035531;3;0,08145014;-0,008344541
0,407796472;0,034911282;0;7,279694;0,249271765;2;-0,017920302;0,114060722
0,169804215;0,05431099;0;8,089391;0,214537665;3;0,3632342;0,195877254
0,588021159;0,026690707;0;6,418202;0,6285655;2;0,265191674;0,14506866
0,838355;-0,3475628;0;7,604061;0,8672441;2;-0,294465929;-0,112521008
0,155962124;0,135990322;1;8,378198;0,09262649;4;0,4133898;0,08369338
0,7418004;0,019555261;0;5,572245;0,504022956;2;-0,3485063;-0,011613515
0,3490154;0,06414372;0;5,993906498;0,1805373;3;-0,04994564;0,05757641
0,561309159;-0,08975734;0;4,029005528;0,8977842;1;-0,607930839;-0,278558731
0,3228177;0,07237857;1;9,847472;0,404608071;4;0,101666957;0,060369216
0,381317765;0,109377392;0;7,072441;0,289843947;3;0,3843411;0,06391528
0,9978528;-0,028539212;0;5,279532;0,9354723;2;-0,616488159;0,101570949
0,22414346;-0,03627622;0;7,282999516;0,317683965;3;0,229547724;0,08155266
0,144866943;0,023715733;1;9,091782;0,100661211;5;0,4588793;0,185867026
0,05717107;0,08914865;1;8,174871;0,01633674;5;0,4932;0,50630635
0,196001977;-0,002949587;0;6,229421616;0,118413031;3;-0,159668565;0,27697286
0,546374857;0,109323382;0;8,395983;0,4197134;2;0,05393735;0,050247595
0,035017144;0,119681753;1;10,40399742;0,019112486;4;0,042086717;0,07262019
0,284091145;0,134761944;0;6,299074;0,2204145;3;0,34316963;0,026825344
0,08370938;0,04622089;0;10,90737343;0,09886541;3;0,1387624;0,170069978
0,383522332;-0,049416855;0;6,8978405;0,694014251;2;0,100981437;0,4839208
0,4556992;0,0785224;1;8,93084;0,4442751;5;0,042652845;0,07333165
0,225240454;0,125859976;0;6,053276539;0,06105046;3;0,433154732;0,182987452
0,184734941;0,009963769;0;8,982184;0,259996384;3;-0,234959;-0,003003432
0,647448659;0,08368287;0;6,539683;0,653015852;3;-0,161535457;-0,00073502
0,210805;0,009444869;0;5,616571;0,1633688;2;0,1650543;0,188616768
0,145521045;0,08873955;1;7,83116;0,0860845;4;0,155106142;0,2601836
0,8009626;0,187381327;0;9,039019;0,329727739;3;-0,18662183;0,03332888
0,179349244;0,117416367;0;6,941213;0,1040741;3;0,3704387;0,288688928
0,45956403;0,135544851;0;7,57795;0,460714459;3;0,3333443;0,03127576
0,7522815;0,001846116;0;7,467017;0,537858;2;-0,266484439;0,113263316
0,205183372;0,09187337;0;7,033344;0,2623492;2;0,231171653;0,006310108
0,27104938;0,1086899;1;7,107427;0,09829871;5;0,1908741;0,280818939
0,26125893;0,04721974;1;6,560865402;0,311816156;4;0,166243553;0,03135301
0,661999941;0,07525683;0;7,997635;0,44609046;3;0,13610962;0,105843976
0;0,196744621;0;7,743299484;0;3;0,2914117;0,6424608
0,3156262;0,09003489;0;7,098376;0,385938257;2;-0,023730127;0,202171385
0,04492358;0,169634551;1;8,56054;0,028958144;4;0,247890458;0,2810426
0,1839261;0,1830511;1;8,75405;0,08833841;5;0,5694066;0,2071388
0,3912396;0,1268712;0;6,970391;0,307831019;3;0,119096272;0,07019147
0,5675066;0,0687285;0;6,569176;0,640463948;3;0,3080263;0,167221025
0,391030937;0,109089218;0;6,824958;0,324162632;2;0,029555617;0,382871449
0,206074685;0,366371661;1;8,321817;0,106228851;4;0,463337958;0,161531433
0,346636325;0,15073888;0;7,358975;0,150903836;3;0,41091904;0,08434911
0,3705825;0,09331607;0;6,320781;0,34244743;2;0,06743822;0,241346955
0,5307085;0,07950207;0;7,639236;0,312729359;3;0,055224564;-0,007936821
0,5707607;0,07955445;0;5,682647;0,551064253;2;0,022647033;0,175702
0,4005536;-0,09691785;0;7,032061;0,4433385;3;-0,111346461;-0,102866821
0,06923989;0,245945975;1;8,567443;0,013207918;4;0,2705178;0,207303867
0,4874332;0,08676642;0;9,25966;0,404755145;3;0,16574049;0,048169564
0,157170027;0,09486496;0;7,888822;0,108967356;3;0,48710537;0,3925447
0,363253862;0,11699345;0;6,24813;0,245627016;3;0,236499757;0,201370761
0,241085872;-0,147714347;0;6,338726521;0,289647967;2;-0,485970646;0,214963749
0,5427418;0,06929403;0;6,855248451;0,475991935;3;-0,044914976;0,2267278
0,4773374;0,041797966;0;6,824332;0,6650351;2;0,006498973;0,170765311
0,4319044;0,05120101;0;7,15406847;0,3570077;3;0,209516153;0,125272959
0,15267083;0,1054984;0;7,460478;0,1215692;3;0,2636237;0,05636103
0,06307977;0,2039671;0;6,619776;0,024862237;2;0,030760616;0,422611266
0,159342423;0,143271089;0;6,59814;0,04550609;3;-0,021472745;0,149732575
0,421807;0,04397793;0;6,92918;0,2445908;3;-0,094671;0,025104098
0,449225843;0,08552963;0;5,958794;0,497242063;3;0,2484204;0,4912708
0,139333159;0,165159926;0;6,788726;0,052244224;3;0,404304564;0,305587232
0,412117958;0,03284733;0;5,043644428;0,7181649;2;-0,162836462;0,04716634
0,5509927;0,05185068;0;7,759674;0,9648595;2;-0,005072742;0,08825665
0,25279215;0,08187586;0;6,432205;0,280658;3;0,167524979;-0,09083792
0,1787187;0,06036899;1;6,082059;0,226698443;4;0,289137036;0,018147767
0,18863824;0,056166355;1;7,576882;0,146075;4;0,117526516;-0,03394557
0,305065721;0,09892689;0;5,899234;0,197171926;2;0,205480844;-0,037357196
0,4022984;0,063656494;0;5,171886444;0,6432954;3;0,07371115;-0,007668872
0,5412159;0,06635751;0;5,739069;0,591873646;2;0,05420776;0,112187348
0,3165368;0,06808012;1;7,831785;0,303843647;4;0,158057034;-0,14726992
0,378950775;0,08537754;0;7,492742;0,474686563;2;0,042980373;0,326692373
0,5359355;0,1334684;0;6,36275053;0,411946446;2;0,079461135;-0,214217663
0,4889706;0,08117083;0;9,228385;0,507028043;3;0,11848066;0,05978983
0,410977155;0,0285554;0;7,024611;0,32903862;1;-0,191190585;-0,025308568
0,1259714;0,07167777;1;8,443439;0,07145528;4;0,121000223;0,271168679
